"","Gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_174","Gene_174",8.12845189901618,5.76064843286188,4.38222623461877,5.41759832539475,4.57978050833307,5.33265790382359,7.57134693497734,5.1064841655984,6.17769149786787,3.94185863525075,7.17066727472609,8.02629406134448,5.5539617048068,7.10772289770159,7.13933307604847,7.06713532118701,7.46152195521853,6.79131901904648,6.46620878824698,5.21614904887707,6.17228460043975,5.62891349776673,7.11319335478242,4.42553733388045,7.79234298282381,5.86396331965025,6.5433338182218,5.54806492307669
"Gene_175","Gene_175",5.25866390372717,8.25028491119563,6.27962786243176,8.80721454407834,5.06110408029417,9.38770618951185,4.87265275914851,9.60834147686603,5.41983492086815,7.80986562085129,4.84858410232027,6.67756550022457,6.36094990261034,9.23048902795591,6.0194424834681,8.85246995268711,4.30006778428657,7.65805113840449,5.62961169196559,7.42587682957239,6.55096551597729,9.97569726657231,6.14765611691715,8.65487527291766,5.53380218504567,8.5565188101879,7.24829176050183,8.85597786535187
"Gene_176","Gene_176",4.90400373292534,6.15168050450932,7.87786402105219,5.54906535294335,6.62896499251984,7.3811003308495,6.94779398071686,5.58680850478707,6.90863782573344,6.73177336412873,4.80706797995331,5.89461158435809,4.91729748900858,7.0536729823113,9.27178275094146,5.89172961330125,4.18748525475429,5.52367727670879,5.74374213852467,5.89580525138921,6.5717220405896,5.73465726670428,5.1978334989314,6.92152866526476,6.42716221095733,5.30973643695318,6.08826875566397,5.24577201458661
"Gene_177","Gene_177",6.03778839917108,7.71230497731928,5.99593934656366,6.51423012023069,4.7378054506104,6.87825041618485,6.4487681892349,5.28681217824399,5.36331362052492,6.50523305857902,5.78013854149291,7.17884728859329,6.37751739577456,4.64405720153851,5.99700678782654,6.7504885421559,7.14414109742141,7.73713939902695,7.07226546534951,5.09669738936221,7.18917934773041,5.32553988887665,5.92321154996263,5.868740478115,6.52318375982184,6.61568163255062,6.26386287084666,6.39984948590536
"Gene_178","Gene_178",6.31048074944314,5.67385610749465,5.72154597503641,5.66566194783022,5.44812958672721,5.49059654457774,4.89418547144367,5.79425385618243,7.73223869637675,6.41057222175255,6.53467073298313,5.16383519553646,5.66059229552084,5.83069861342661,8.9238239501318,4.89668225324247,7.34854185723644,4.58748290530378,4.99579674552002,5.13751082022562,3.63466618495338,6.67155927751523,4.98977176667238,4.35960342311244,4.82282974979979,7.36182595284359,5.01694995906784,6.0087367154716
"Gene_179","Gene_179",6.43652347891018,6.37300465580492,6.47491171403405,5.89444009120552,4.81720049321752,5.5302123658449,5.33213215782622,6.39001972884285,6.79037160203912,5.53323469646731,7.23610916552029,5.86104887819401,5.66440140797176,5.93029901198159,5.86612047793471,4.56731757360231,6.37155645507326,6.17935206317673,6.59940330269578,6.50976408477535,6.03322404117907,7.50322016392463,4.99149724353187,5.75208269861883,5.26286130747831,7.71313622188412,6.63090702217829,4.34371274334146
"Gene_180","Gene_180",5.54163466728889,5.77231593510447,5.72092782921269,5.26949032719217,6.62066355772895,7.377675846806,6.7832775103022,5.79278435474428,5.98629202114616,4.15642753394217,8.65374072860382,7.94328489677314,6.7058040936338,6.72019564869517,4.42929293783321,5.36884636166521,6.24224903230217,6.27765595957459,5.06563458827363,7.08887996710566,4.66570231910721,5.02312638506721,3.49659349078261,4.69990839243443,7.86640407660091,3.82044923142055,4.2632205754662,7.7335678294406
"Gene_181","Gene_181",4.93667386602881,6.02045070852503,6.81340037407906,7.9050435849087,6.4463130166381,6.35282640641775,6.24895943271213,5.09949277945214,7.20619647520583,4.92717537294058,6.80089323807475,4.13265440234961,5.57242817798187,5.83221812346144,4.57523341982923,6.26361795104148,5.37874145190185,5.4982967765923,6.71665379603098,6.86898350154032,6.60878579274395,5.72678304457061,5.73903289160047,5.73466424303925,5.97632391097469,6.80984780121057,4.64454243094889,8.09133483327576
"Gene_182","Gene_182",7.26318517608949,6.31405766350626,6.9044354644497,6.33262173147039,6.42188469327369,6.82957397932112,7.42509827746748,5.71837572120922,5.91540905986175,5.77017123467596,6.67145352655366,5.19640213484192,5.01464974846242,5.79672108398485,5.1285300569122,5.58631192949477,6.3390380705538,4.62750954092079,7.25694026298972,5.99482674770636,6.08002488472714,5.65466641971188,6.58779506419916,4.59920797048421,7.06054884200624,6.9466466493549,6.36401546184027,7.06394006224042
"Gene_183","Gene_183",5.65034961204644,7.32821469603699,6.00269166123012,6.23063364049945,6.44246477214564,5.66129801633569,5.39821603790841,3.45806889886202,6.56326228163603,6.6216371749907,8.02792411706594,4.80159143742195,4.79696165848776,7.67812825011243,7.47840798244259,5.53488125810454,5.54785987396833,5.60648254887387,5.56262380349836,6.09104053965388,4.93127197751201,6.03279476857653,6.2714455847256,3.95729691511851,4.36048673371184,6.69290137749595,5.0800513312823,5.58657815678636
"Gene_184","Gene_184",5.13448713734663,6.12131837749078,4.82330784225027,4.30813758511593,6.55724574637894,7.26103493646465,4.28551230362052,5.49148831812755,6.5281944000151,6.8374454813897,5.69907569613054,6.62952138428992,6.66903274336469,7.0909351280286,7.70332330212618,6.92085150404579,8.04323321252589,8.68852433056933,6.45682968764637,5.24245432679587,5.6224463358048,6.33117833921154,4.95141851161665,6.85177868827052,6.93308721049449,7.12785688257666,6.37236005511755,5.41095506357166
"Gene_185","Gene_185",5.7637204310589,6.71284232003111,4.68177927254091,6.65979189954933,6.63935649197052,5.19124485503781,7.04782692647826,6.45596621753903,6.42303843241033,5.69711195084609,5.78665059448933,5.13387147703942,3.66671262266095,4.24355537032822,6.39760859296134,5.4978072861215,5.55066231492426,5.89023322247695,3.79444311044247,6.29514700406226,7.40288067524327,6.7300686247158,5.53155262257278,6.25973115060805,5.69706737702793,5.85260275304757,4.70342449761574,7.08976676358325
"Gene_186","Gene_186",5.80282410565145,8.7870247031287,5.40700263434468,6.98454108446545,4.03133844332578,8.63351619421179,5.39137838156587,7.83890489881308,5.40323577029089,7.85661213893277,6.25327014961245,8.47597027631198,5.58308442643698,7.62355388035027,6.3084952925681,8.98262154515184,2.86261547200462,7.78504370714,6.32384533359146,9.00686925718202,5.45855805358705,9.05522960823685,7.13069225005373,6.84395696241697,5.82400717196422,7.72021196722684,6.02658786179944,8.94859613238836
"Gene_187","Gene_187",7.10992028971364,6.91477327085563,6.79738050054984,5.1084784256457,5.85118363864013,5.18282503443189,6.12034052682256,6.68832772226123,4.7491557223988,5.83714847747626,4.57991195515947,5.35419361779343,6.18145638764566,5.00784181260217,5.46304470736196,5.22706408227263,6.49996220907609,6.17936692828778,6.31439951556147,5.02810874237767,4.27507875227813,5.27035782971898,6.73933696616851,4.58794063214563,5.46276997355638,7.01932786168678,4.30836561211406,7.09669737188166
"Gene_188","Gene_188",6.0847372921972,5.42560544781562,4.04179482534308,6.91834117102165,6.1124638125519,3.53742498341423,7.7190418138518,6.48598243397446,4.31839929022617,6.05784553295573,4.16456334457201,5.84747444034152,4.62503959184809,8.9715850332843,5.3233244036321,5.74351663732325,4.74285841031782,4.8311840597922,6.42563337904531,6.99924629947413,7.08919483753396,5.98603966077252,6.5394979823441,4.77169680156979,5.92734528167182,5.32338286622449,6.47411352490526,5.73253829195665
"Gene_189","Gene_189",6.75405378518452,7.62688121419468,4.11367484126745,5.54729935349177,6.72467620264776,4.65704248932033,5.7495859476888,6.64564674635559,5.54370364099873,7.53714488558615,7.80678937403827,6.85621487937664,6.00696295872373,5.50566546865369,5.28209689784036,5.17368665522145,6.82276142815994,6.75119652719989,7.21633413359474,5.35030321764439,7.16976360508389,6.78760604366079,5.67883587715842,5.4631357619729,6.19175799280807,6.89282620761991,4.24083437334333,7.15052514849622
"Gene_190","Gene_190",5.50070798282774,5.61904326070599,5.3462201752399,4.25162771999682,4.81251392399471,6.13629519921016,7.54955532739698,6.65604494502548,6.68279319220247,5.27328747190961,5.42500425748962,6.13700375362853,6.67024001893424,7.14803978343915,5.12945000509903,5.57380067839716,4.45390391864759,6.71939610298284,5.04643757553362,6.4302026107284,5.39284326989859,5.40552251698972,5.94729844707635,7.2014053155918,4.26674847567435,5.19831407030644,6.26680587378162,7.78414809991051
"Gene_191","Gene_191",6.2144453095816,5.89421583235025,6.39439484798058,7.76990410988935,5.50039981018409,6.88292274962583,4.90286035006755,4.26141923862573,5.76096251649718,5.79523728044765,5.54211914320695,4.05929454603365,4.17557141269009,6.09627124904589,5.46007755015167,4.83830313165859,5.74121924101173,5.65185482459555,7.39937560676313,4.61155806049125,7.65412285522879,6.45631882907664,4.88575194889472,6.37954174704255,5.19838132699543,5.41282193042968,6.01041761637106,6.16683006159648
"Gene_192","Gene_192",5.67531408850917,7.40405026771417,5.08643395183501,3.62259307460748,4.92635700924884,4.24869791690518,6.92551123611624,6.00415968001844,4.79664906653206,6.078726292443,5.00704423401056,5.46411253253878,5.11278604114362,6.1088302101448,5.37731023204136,6.44698697233268,6.39040737712408,6.0593338459344,5.03932308807248,6.1711460541689,5.83391943360921,7.74418409412504,6.03891999616924,5.04259764235045,6.45181241217633,5.30058474733707,6.93238966019022,6.1856524917748
"Gene_193","Gene_193",6.09458352817357,7.29408390614558,6.88674903709606,6.57281152985959,7.05724021270968,4.74857553108047,6.246799211871,7.63006733460683,8.15647760195008,4.66173410681494,6.14407259666599,6.71359509767663,7.76226244398383,6.49523694903772,6.52853744956257,7.18231429883526,5.80272979692019,5.49496152191578,4.36503544048854,7.31070146790882,4.72598100860812,4.65748931913338,6.40457534406425,6.97779141646181,5.87806785388704,6.882787586876,8.37206471054816,6.03544836822188
"Gene_194","Gene_194",5.10463664202246,2.8978356030043,6.33336997015518,5.00507672450015,7.27907258320933,5.75237347199103,5.26322846064855,3.50734224837112,6.70200942304861,3.0667982402126,6.59114052243569,5.84797579505437,5.34537557852727,3.8451839777465,6.77081867169404,4.27118616959027,4.05305052052809,4.67771920684292,8.20591227135873,3.90958098809358,5.6939591422462,4.71203664222907,6.05481119387494,2.59654243761645,6.10426935197141,3.92793918875114,4.20669814449417,2.80902077319101
"Gene_195","Gene_195",4.68919846667203,5.12692899958254,5.82936038176139,5.36903213333947,6.78767672535923,5.56610065017674,4.71999106111035,6.45280244242056,7.94661810026563,6.20026194860911,5.77138876212659,4.88517385502495,5.03390554007118,6.83293699605956,7.60318075443505,7.71226784466114,4.57236182658295,4.3412212266777,6.81643825570391,4.4172365323046,6.25434042517814,5.92777320726098,6.21465021150993,7.67740605287812,5.70108661069352,6.53814173125265,5.63851353706469,4.84170949344559
"Gene_196","Gene_196",7.99721338474797,4.64192094062939,6.81882813653178,6.44428705141155,4.77759661742301,6.5057001319306,6.07664366359451,6.14339373097994,7.21303635372129,6.42706912773909,6.01470469354737,5.77137896391047,5.14228143824981,6.55982377348378,3.55137864637078,4.35989999525019,5.1495819577424,5.77774900176626,6.76347490544586,7.63136643986826,6.56247110250175,4.99881662380593,3.5953511535128,5.74951798139965,7.21824475185159,8.37604385319617,5.33858995429561,5.4158609955565
"Gene_197","Gene_197",6.60070882367242,6.18184719261983,6.38836516281937,6.43913038838856,6.45195211673665,5.47306467862268,6.25516476245408,6.55701222518802,5.38862088163549,7.14009020938031,6.95139291492873,5.91841012014512,5.56568060042009,4.31490405429249,6.49511968189925,5.24844792605424,7.62446909297786,6.62342165516567,6.63121695664055,5.17807918066905,6.38513852673068,6.26331288806956,6.28645700462838,7.43238382539799,6.00198088559705,5.00589209856666,5.31887022009677,6.46317201078284
"Gene_198","Gene_198",4.74872863837506,6.16484086791847,5.55406497278784,7.04062315291451,7.15044918638092,5.7014171148485,6.27744681703468,5.72796988282949,5.58807879675321,5.53429404356149,5.98923192298621,5.26743351263783,6.18591988625316,5.44438768741597,5.68153152171073,6.52464440269118,5.87336183860135,7.6873364383445,5.79128834481289,5.01949665084815,7.23617915452482,5.95053263634333,5.67273082135315,4.98321637618883,5.92066633882475,7.32718964729678,4.71063032931957,6.26279106818674
"Gene_199","Gene_199",5.38883408331958,6.36411468735506,6.23111493441816,6.48409938795252,6.16794098073646,6.08724420660524,6.53685602223155,5.351700703484,4.55931902173029,7.45390062123435,5.438656527823,4.61736717694424,5.29633273308459,5.47664687668941,5.7336093974497,6.63337928839258,7.27560202747805,5.09149849849188,7.0086778109008,5.38449558284374,6.23093200472997,4.97623684485984,4.73847886671847,5.96956971803787,6.69011247269733,6.62375964790997,6.48436709312931,7.21839519631881
"Gene_200","Gene_200",4.81451991540269,4.84725969838975,6.64751335797759,4.05021820507867,5.43389066710403,4.3060638269702,5.53951443402329,4.36706282853684,6.74047345310968,3.43054576685166,5.93938991855349,6.13389858451526,6.20171959916755,3.78899765783744,4.35829589006175,4.62209870322044,6.17949617671582,3.17647988781134,7.43596770416362,3.29953758090815,6.51677515794918,4.31497776807103,5.69856413990151,3.78470634655396,8.29623097778563,4.31051757560229,6.22344327705041,3.40426709098903
"Gene_201","Gene_201",8.19881034888372,5.39810715401498,6.35628334486205,6.91599205794021,4.91388175938865,5.80743978895794,5.48839627781042,6.20781483070341,7.62365925222734,4.40371692049774,5.157673653952,7.47833445941722,6.70195274727546,7.06528488521985,5.96712194519411,7.74568499211517,5.50582612062638,5.89178898993467,4.43831094783054,6.19723380388912,7.0255791375194,6.58444783087156,6.18995055217521,6.34087195605468,6.54465183257037,4.81877900972256,6.51100039529738,5.89074018737135
"Gene_202","Gene_202",7.31241297643351,5.00630140890129,5.34198979205052,6.80062235650977,5.33469720443984,5.53020351485626,6.23693787912763,5.81466771031614,5.0795151219274,4.05398655444801,6.10188808363953,4.59321328339219,6.33618151222012,7.48702703437434,5.22399289450931,7.67538956644338,7.12759346616907,5.94248076447142,4.85697363894594,6.3331692811797,5.83368642114991,5.80247217594123,5.04456398316612,5.02966533472971,7.15962044556114,8.84546508656049,7.80799277841515,5.52649293971978
"Gene_203","Gene_203",5.73485494330365,7.0267850560749,6.85520220506419,5.06343096586421,6.71484835594934,2.95213911020128,5.4584108283783,6.03144066502645,4.79780235318082,7.10405027494058,5.10207421585165,4.11602786787215,6.74982570129541,5.07819905071293,6.35575942824793,4.5406956385981,4.85305045141561,6.75804225191541,5.27740340673949,5.63889561612145,5.2084329205596,7.79749354722426,6.02132420360889,4.77520763306875,5.17427976930046,4.34142528460208,4.29738503966878,6.1995024523028
"Gene_204","Gene_204",6.54319405923209,6.75106130260632,7.15293622555862,4.59921256600427,5.56833889961807,7.8686555003337,7.21922764704307,6.41135193369078,6.88267806836448,6.30487211130546,7.39392544527667,5.72263377239272,5.19911766481145,6.54143546570258,4.88719081580714,5.58259574713208,7.48101859708601,5.88561189298631,6.52583163425691,6.82232505630315,5.71784772037447,7.56281342990307,4.82116582715354,5.05029988609413,6.07374802485945,5.23530845623769,6.28744875885065,6.62738556155358
"Gene_205","Gene_205",5.58566005208114,4.4908334626713,6.27627455654334,6.16027753999318,6.22761493994009,7.79042420824304,6.17413587510615,5.22381610953754,4.48352096439927,5.86957811005147,3.51347609561904,6.43042780519125,5.87725860693599,4.83023207397017,9.44599197819979,4.56596662932738,6.9161912124584,5.42598171657044,3.65585641103155,6.44579358311539,4.66663409430018,5.24873753480864,4.91832470305,7.76588815502968,5.50678395494118,7.12591957226936,5.7308858449915,7.69196254471833
"Gene_206","Gene_206",5.52375310538442,7.75959579863226,6.14410466246219,7.58078087470636,7.2949457956703,6.75366150776231,5.38473168390352,8.99442090667961,7.92161155776854,7.56112986246965,6.40129413581068,7.72595658142684,6.66428859150136,7.29766287279392,5.21790113299201,6.82396927717517,6.33513101710475,9.7446824947454,5.84257051946055,6.57560230395552,6.04969701298532,9.23315407641044,7.81414609935703,8.09490416078683,6.89469832352181,6.30087397391969,5.62047527863848,9.51818155960766
"Gene_207","Gene_207",5.21139716214976,6.80416577037853,5.92437491922016,6.71457448057273,6.57833494046946,7.53200607102506,4.19310703591467,9.90087386388162,6.57213577780625,9.2863690485418,5.51197277703909,8.82937818854883,6.05495788323479,7.99857913676315,5.71779668866796,7.94836998728223,6.57467532847443,7.37096055314356,4.54914919171402,8.35973132378378,6.50379753182514,8.9615820698462,6.77405547715912,8.72869030337282,6.14419626296666,8.14031482565758,5.3056184562984,9.55307849129242
"Gene_208","Gene_208",5.40538273254049,3.92924892945804,8.16141584630279,6.08393067951503,7.36467278147354,7.37527530471249,5.35631889410396,7.47720532873484,4.28510494616144,7.20114550405925,7.9871488081498,5.75347150698885,6.21269503384139,5.81107721088549,4.77123380868844,6.35140777396714,6.20361966188663,6.88087784318136,5.65480829952694,4.70100357460122,4.95287216522893,5.35259297023548,4.42067502455186,5.23773851212585,6.64198669220622,4.43342752243149,5.80645727621049,6.62259512591895
"Gene_209","Gene_209",7.65090746733669,6.15012013118814,6.27631553213579,4.68000347351309,4.29842019733959,6.9982900230522,8.04601885213282,5.54558214929243,6.35491889573242,4.99626028880075,5.76553656931269,4.83445218420934,6.05086067972009,5.31954979687724,5.6748270034362,5.21954830506442,5.55295880797841,6.74441633765927,4.39300952659665,5.91622066816633,5.13052949579837,7.56889017974812,5.76235109244539,5.88863961364768,8.68177484987751,6.45315116214041,6.93689399181489,7.80336753128943
"Gene_210","Gene_210",5.94597187491456,3.95590353460845,5.84170597130006,4.19634159519324,5.71932372028621,5.31171686261281,5.43923757886894,2.21222797483459,6.10518186581099,2.64409826105081,6.48183736039939,5.55499753681745,6.18291685066956,2.77766670213025,8.13425460540829,4.33671568873478,5.65647407244458,3.59537253627923,7.17045205316643,3.76164076718259,4.89158129915757,5.70087314739589,6.13115627631199,3.94303267123898,5.34208079462943,6.21182741275862,5.17792890038065,2.92924628486875
"Gene_211","Gene_211",6.11924523642758,5.90263073248692,3.49208219780275,5.37507161245808,6.06506801949219,4.9282530818402,5.16400069414714,6.0541979571096,3.53158646681533,7.08529588092986,6.38689396920434,5.76597325618736,5.97532707162818,5.68823346331318,5.61310791706866,5.27216457182379,5.39616420352919,7.66243635837573,5.72396489838945,5.20113672183088,5.95955404174515,6.6261831083165,5.69253354323466,5.72432615547716,6.55326865500874,6.19831272940774,5.68975341882502,6.1481825593599
"Gene_212","Gene_212",6.24368742959909,6.21615254180123,4.43471823496947,6.95716427419248,6.57858929160851,8.57726809619797,6.65294750277785,6.88027322060407,5.95814196967605,6.56061180601734,6.24767240933678,5.71602641296107,4.90060900178908,6.05249804576917,6.61020385781905,6.24941386888377,7.23867251847222,4.84420135325107,5.8052941380039,7.12619804153917,7.41657477550723,6.89212436227725,7.0952089417745,5.86131140780827,4.97108548895728,6.48120767196216,6.42116032139351,7.44975399002309
"Gene_213","Gene_213",7.23247587848534,6.88246516439659,5.92232679938944,8.42448914116153,4.83079337847103,4.86654004022967,6.44129312484293,6.77810669793567,5.41273923213296,5.48901901491029,6.51811983535065,5.736841715879,6.17399933107248,6.562233812465,5.06022022486409,6.11314525552215,6.59949205330632,5.06226126121975,7.49209519404243,6.02580320783745,5.36730612854877,4.98738490372887,8.25879155614992,6.29584638253329,5.26920929483032,6.72653242601801,6.45265640736906,5.70613733335092
"Gene_214","Gene_214",5.48393616905522,6.20559750448339,6.2062940448431,5.08402075631321,6.80618485544729,6.75391634188329,6.75162905659128,4.77025322528826,5.11270300724275,6.3964519655711,7.99741373388409,6.05600430375822,5.54463327765072,5.12418317663747,7.53836358801599,5.71598741930359,5.89126624240373,7.16712179904481,5.13518510292924,6.51856709709696,5.37144180581085,7.86411813793255,5.4209843940698,5.20758998224194,7.10692029336161,5.20410197109746,7.74838156505926,6.47603732004551
"Gene_215","Gene_215",5.00749284960796,3.73740888405032,6.27687245886161,5.41150889786683,6.30739007616233,4.49512070736954,5.72202491484466,3.24069621618044,6.23871681975068,2.33061362301249,6.92750882368067,2.03518283725706,7.43577886180154,4.94060068971476,6.4683515981661,3.39375226394847,4.86114303524711,2.79638648748186,4.45343939537918,4.30864944999039,5.97467383936559,3.76018153542765,6.84473311351499,5.12412869072384,5.91677163122044,3.3934263823716,5.69993846446001,5.11626473465833
"Gene_216","Gene_216",7.67569693240319,5.26520074807872,6.82150678044862,6.82514972776828,6.26380601360472,5.59628968203797,7.12265421625967,6.13374463487764,6.85089030229381,5.33485852706655,6.19642414887758,6.68329713201778,5.47040983038712,4.83616042912843,5.28336697230115,5.53467493990747,6.31985533855835,6.63735719888417,5.38063524879295,5.1156945676489,5.02452366428697,5.63944138067007,7.11829159511152,7.7952032108663,6.35299361684501,5.46871505625377,5.82346728247267,5.78866497221698
"Gene_217","Gene_217",5.55883678309471,4.35814782263866,5.80584759067954,4.41975639137449,6.50848479160505,4.11053481749883,4.82739113980199,5.1160319610567,7.72700883321405,4.92495782120594,7.79026621898744,5.21118251439145,6.15215139607186,3.94383859359997,6.23043894486202,4.98109681980269,4.9934518659708,4.68740013114643,5.34727807753465,5.07114543255905,7.01497226020659,5.00152139096887,6.40615207593724,4.42950152652432,5.28366602788323,4.84663971086121,4.21797622726677,5.74187158713143
"Gene_218","Gene_218",5.27693403006013,6.31001698657895,7.21458879448256,5.54635362594299,5.88364156012301,5.008603187469,5.95112323202634,6.87293166385546,3.36749235390459,5.92708836097604,6.58319774918996,6.62924519081087,4.02673867590382,6.45037716986858,5.61313630868623,5.50581815612294,5.14838795717002,6.73947332076271,6.35035661440859,5.20314657667292,5.69809269334191,6.10314181768402,6.4703489956015,6.51988743677103,5.86991350753899,4.92778140674013,7.31201547479091,6.54369471024772
"Gene_219","Gene_219",4.76372688111671,4.96031964729796,5.07848395713042,7.57530770683749,6.92554609849911,7.62265979575681,5.29585966278204,6.81639197893896,6.74361132780996,4.71811235588467,6.65033359910166,5.58887437982346,5.34112123929881,5.30748452581483,6.50870846650783,5.67449220839243,8.03878604469939,6.78143589232019,5.68421812733726,6.84955094913447,7.1310543674245,7.68308408170103,7.22618045720956,6.2104733312044,5.01224295933905,5.92425200403148,6.73084034330682,5.2103259024331
"Gene_220","Gene_220",4.7152842776822,5.81569113115762,4.79155727955693,3.99454218176375,6.64822977373149,6.08951322776275,6.68075863801718,5.03202450803351,5.04764888866471,7.01526613067697,7.2450301486185,6.09930842688087,5.17154735111726,5.22040389103467,5.19060340265534,4.93023931804157,4.60401777641562,5.33444908101439,4.58880687480265,8.41707061116309,6.63945157812538,5.26513329435875,6.12093374553854,5.96316033623585,6.59344568682674,6.79959120831899,6.99233373914685,7.17856196494562
"Gene_221","Gene_221",5.42602652070201,6.96726726016791,4.77101382244619,5.35680520840634,5.8497906258323,6.25921794921438,6.13000676140214,4.68739494380001,7.15633016538051,7.16305933920202,6.16110662601997,4.5650873283555,7.23170354306709,5.95266734007944,6.46321585968337,5.56588520317721,5.11700500259751,5.31557769059701,5.81601994908556,6.34317030974391,6.79495878471634,5.4622430119113,4.02173567074482,6.44790605785448,5.08472717647947,5.45192911703823,5.00049994597498,4.76728594386259
"Gene_222","Gene_222",6.61798581716653,5.89171990876551,6.74229702418652,4.56315655634222,7.0403770193407,6.20963283306103,7.10970808177014,3.98748022204072,6.34586167415784,5.059960161543,6.72549069145764,6.35978035427046,5.8489140490648,6.03543456559178,7.58317836100403,5.97514335619878,5.41919387009977,6.81429561357964,6.59654658198345,6.67474749028504,4.52086254450332,6.26326519229568,6.44724857538375,5.94265577261007,5.68071598374163,5.94318757328711,7.52370789097861,6.94281199541893
"Gene_223","Gene_223",7.10984813892972,5.30157933240561,5.91708005766077,7.39531343894608,6.29255868494618,5.62482924693913,8.05850086898135,6.50493269772782,7.44495717206043,5.81453337087698,5.72551978186773,5.18294464294521,6.14495627465651,6.93448195873755,7.26276162796841,5.27089115453858,5.40424431323486,6.88838402633375,4.6565799033507,6.43721365242776,4.31931928112366,6.56358707830839,4.71223427421073,5.13056538884965,5.56865214307499,6.17473899538216,5.30649082317606,5.19782945435348
"Gene_224","Gene_224",6.70758835383559,7.24320187492368,6.7898179218205,7.32844361070436,6.66875139943946,6.38512579859417,6.14065553172498,8.34725860911865,4.51723869424334,8.24976098280947,6.12483606539615,8.83603996820784,6.30029691204903,7.28576102309351,6.30499251278502,7.1364347040207,4.87447461800716,6.40547530986265,7.00097515418795,8.77009707724631,6.05897547491519,10.4480477810039,5.38782825329261,7.43023689113058,6.15520118679339,5.90803753263144,7.50826341076935,8.12822255443563
"Gene_225","Gene_225",5.63634270290475,7.11464854536198,5.73229357844292,5.47532880053033,5.40582235837578,6.25372630968396,5.46538334780162,6.33585068882504,6.49463129762884,6.86372484271866,6.03964262732746,5.0741764320092,5.46888852073534,4.29921191700025,6.33367663481422,4.89930587965551,5.81227451120665,4.76810830568447,6.70753008168036,4.75081755094007,5.64169598046738,4.69997331911442,5.7604817264869,7.21696744889734,5.59705519853858,5.83419875304063,5.9609182659702,6.44205401327299
"Gene_226","Gene_226",6.0597499373846,6.55004396121414,5.40810789778719,9.18404447406633,7.58043183698592,3.90636055004107,5.1764832734813,4.94087555398869,6.29515933803463,5.47125238536514,5.36026696246771,3.94091461706454,6.30071514168405,5.34416190118641,6.42150300893867,6.74916475724045,4.9619579568489,4.92534017901068,7.50048061976527,5.04341317745871,5.66075014574591,7.11674868817054,3.87788789954325,6.56993320685466,4.70486674660244,4.79507626014272,6.57790657412833,7.17505009049336
"Gene_227","Gene_227",5.29540353631993,7.23667580008161,5.63164742487349,5.94996273211237,5.99601105565002,4.58143305716439,5.73696601776936,7.56771674994935,7.04786224591943,5.1214601604319,8.03465321892986,6.17265918396297,7.50662404051982,5.36952953165242,6.89837975564265,8.20977517791002,7.34246054657364,5.98522093971057,5.67214107954995,6.0739198338165,5.89780208699672,6.88957927495852,5.81640496094934,6.39537989122263,6.28009914866019,5.74582520100962,6.1479448529194,6.41743765692818
"Gene_228","Gene_228",5.28278183842599,6.13909785716177,4.14738317575827,5.55625068813348,6.84784276889348,4.92360330506162,5.93039816363962,5.62985337563661,5.768831491365,6.34507540684539,5.44110240061116,4.36944386735415,6.6169927099568,5.06767241069602,6.38592714686162,5.57476977107997,6.12351292528639,5.97893963611343,6.42260845096596,5.94026545480914,7.60058413931274,7.10273386310226,6.88710697715738,5.88615654681471,6.76291050122699,6.50615126767847,5.15752574700051,6.84856068619881
"Gene_229","Gene_229",6.88465049897692,6.41027509649042,4.83038473958589,6.29986525013615,5.89988347410731,4.92132113732765,7.99180191472057,7.77903836149569,7.14401684592874,4.08398178197033,5.64422058932798,5.0721533808907,6.71440005820305,6.32190370221003,6.6060901173083,6.4666662872896,6.85814779015363,8.32759188427814,5.12680742811279,4.84913229362244,5.53819696460846,4.73095383905728,5.37719271148839,6.55290590610952,7.67049800540912,6.62696902190957,5.83919641546676,5.28777869210575
"Gene_230","Gene_230",4.98440742139646,5.44154308765187,4.55796535364155,4.43157537924503,5.7203700930194,6.10718881656708,4.87089045726223,6.55140200508058,5.55503912452412,5.04992241065164,7.32441739035745,6.80403229014251,5.1654771742481,8.50176509605977,6.63781152752278,7.58196744706869,4.59457207660728,6.53757861776964,5.74339574737805,4.24620273524793,5.38237645975827,6.36389320912791,4.5135085716391,3.97043993405061,4.54719483670421,5.11056467220627,5.47017520773824,5.90851167558344
"Gene_231","Gene_231",7.95529396549246,6.60537066893033,7.05432227197535,6.49030264267207,6.78443824528001,7.59848754832474,4.90678256347512,7.19031064508552,5.57076259610689,6.77358712705744,5.97937777077102,7.8723317486393,6.17904753927681,6.79416747142008,6.22779384371125,5.61555583752739,5.98554290259922,5.84906623734033,4.94612792507024,5.52836750832968,7.62733903509555,5.50420970553861,5.69806823203859,5.93130530230831,7.42507694536972,4.79614749164403,4.97921703562477,7.05786711870467
